timestamp,value
2014-03-10 9:21,44.414
2014-03-10 9:26,50.212
2014-03-10 9:31,38.498
2014-03-10 9:36,45.07
2014-03-10 9:41,45.816
2014-03-10 9:46,43.996
2014-03-10 9:51,46.032
2014-03-10 9:56,44.718
2014-03-10 10:01,45.422
2014-03-10 10:06,43.428
2014-03-10 10:11,48.982
2014-03-10 10:16,42.004
2014-03-10 10:21,46.5
2014-03-10 10:26,42.582
2014-03-10 10:31,44.272
2014-03-10 10:36,45.542
2014-03-10 10:41,43.272
2014-03-10 10:46,46.514
2014-03-10 10:51,42.686
2014-03-10 10:56,46.62
2014-03-10 11:01,44.32
2014-03-10 11:06,44.418
2014-03-10 11:11,47.366
2014-03-10 11:16,45.14
2014-03-10 11:21,42.794
2014-03-10 11:26,44.508
2014-03-10 11:31,44.694
2014-03-10 11:36,45.118
2014-03-10 11:41,47.7
2014-03-10 11:46,44.46
2014-03-10 11:51,42.934
2014-03-10 11:56,46.996
2014-03-10 12:01,44.508
2014-03-10 12:06,44.296
2014-03-10 12:11,48.004
2014-03-10 12:16,42.816
2014-03-10 12:21,45.774
2014-03-10 12:26,46.042
2014-03-10 12:31,42.136
2014-03-10 12:36,44.484
2014-03-10 12:41,46.67
2014-03-10 12:46,42.992
2014-03-10 12:51,45.182
2014-03-10 12:56,46.564
2014-03-10 13:01,46.338
2014-03-10 13:06,43.966
2014-03-10 13:11,49.062
2014-03-10 13:16,42.532
2014-03-10 13:21,44.624
2014-03-10 13:26,44.882
2014-03-10 13:31,45.144
2014-03-10 13:36,48.654
2014-03-10 13:41,42.63
2014-03-10 13:46,45.122
2014-03-10 13:51,44.802
2014-03-10 13:56,46.644
2014-03-10 14:01,43.876
2014-03-10 14:06,47.208
2014-03-10 14:11,46.628
2014-03-10 14:16,43.9
2014-03-10 14:21,44.648
2014-03-10 14:26,45.376
2014-03-10 14:31,46.62
2014-03-10 14:36,42.864
2014-03-10 14:41,47.582
2014-03-10 14:46,43.24
2014-03-10 14:51,43.224
2014-03-10 14:56,47.3
2014-03-10 15:01,46.572
2014-03-10 15:06,43.618
2014-03-10 15:11,46.77
2014-03-10 15:16,46.326
2014-03-10 15:21,44.99
2014-03-10 15:26,45.164
2014-03-10 15:31,49.622
2014-03-10 15:36,43.334
2014-03-10 15:41,46.432
2014-03-10 15:46,45.006
2014-03-10 15:51,45.09
2014-03-10 15:56,46.784
2014-03-10 16:01,46.948
2014-03-10 16:06,44.79
2014-03-10 16:11,45.61
2014-03-10 16:16,45.258
2014-03-10 16:21,44.586
2014-03-10 16:26,47.362
2014-03-10 16:31,45.966
2014-03-10 16:36,42.378
2014-03-10 16:41,45.54
2014-03-10 16:46,46.314
2014-03-10 16:51,43.736
2014-03-10 16:56,47.536
2014-03-10 17:01,47.84
2014-03-10 17:06,43.262
2014-03-10 17:11,47.864
2014-03-10 17:16,45.218
2014-03-10 17:21,48.858
2014-03-10 17:26,44.132
2014-03-10 17:31,44.85
2014-03-10 17:36,48.262
2014-03-10 17:41,44.788
2014-03-10 17:46,44.43
2014-03-10 17:51,45.006
2014-03-10 17:56,47.184
2014-03-10 18:01,46.666
2014-03-10 18:06,46.402
2014-03-10 18:11,46.55
2014-03-10 18:16,43.688
2014-03-10 18:21,46.744
2014-03-10 18:26,45.108
2014-03-10 18:31,45.446
2014-03-10 18:36,45.376
2014-03-10 18:41,46.596
2014-03-10 18:46,45.894
2014-03-10 18:51,43.434
2014-03-10 18:56,47.462
2014-03-10 19:01,48.072
2014-03-10 19:06,43.498
2014-03-10 19:11,48.814
2014-03-10 19:16,44.6
2014-03-10 19:21,46.572
2014-03-10 19:26,44.436
2014-03-10 19:31,46.504
2014-03-10 19:36,46.854
2014-03-10 19:41,47.018
2014-03-10 19:46,45.526
2014-03-10 19:51,48.524
2014-03-10 19:56,45.118
2014-03-10 20:01,47.208
2014-03-10 20:06,44.114
2014-03-10 20:11,48.428
2014-03-10 20:16,47.652
2014-03-10 20:21,47.816
2014-03-10 20:26,45.282
2014-03-10 20:31,46.338
2014-03-10 20:36,45.542
2014-03-10 20:41,49.954
2014-03-10 20:46,42.064
2014-03-10 20:51,47.652
2014-03-10 20:56,46.556
2014-03-10 21:01,45.752
2014-03-10 21:06,45.916
2014-03-10 21:11,47.276
2014-03-10 21:16,45.716
2014-03-10 21:21,47.006
2014-03-10 21:26,46.528
2014-03-10 21:31,46.854
2014-03-10 21:36,44.128
2014-03-10 21:41,47.018
2014-03-10 21:46,46.088
2014-03-10 21:51,45.822
2014-03-10 21:56,49.718
2014-03-10 22:01,45.258
2014-03-10 22:06,44.578
2014-03-10 22:11,47.512
2014-03-10 22:16,45.658
2014-03-10 22:21,46.996
2014-03-10 22:26,47.904
2014-03-10 22:31,44.882
2014-03-10 22:36,46.644
2014-03-10 22:41,44.624
2014-03-10 22:46,50.992
2014-03-10 22:51,47.536
2014-03-10 22:56,50.938
2014-03-10 23:01,43.874
2014-03-10 23:06,48.098
2014-03-10 23:11,48.216
2014-03-10 23:16,48.098
2014-03-10 23:21,44.93
2014-03-10 23:26,47.672
2014-03-10 23:31,44.576
2014-03-10 23:36,47.184
2014-03-10 23:41,47.276
2014-03-10 23:46,46.032
2014-03-10 23:51,47.098
2014-03-10 23:56,49.524
2014-03-11 0:01,46.032
2014-03-11 0:06,44.508
2014-03-11 0:11,48.544
2014-03-11 0:16,46.126
2014-03-11 0:21,46.22
2014-03-11 0:26,49.558
2014-03-11 0:31,44.342
2014-03-11 0:36,46.636
2014-03-11 0:41,46.974
2014-03-11 0:46,46.45
2014-03-11 0:51,46.354
2014-03-11 0:56,51.056
2014-03-11 1:01,45.836
2014-03-11 1:06,46.526
2014-03-11 1:11,47.276
2014-03-11 1:16,48.93
2014-03-11 1:21,46.996
2014-03-11 1:26,48.212
2014-03-11 1:31,45.114
2014-03-11 1:36,46.526
2014-03-11 1:41,47.512
2014-03-11 1:46,50.234
2014-03-11 1:51,41.996
2014-03-11 1:56,47.724
2014-03-11 2:01,47.866
2014-03-11 2:06,44.084
2014-03-11 2:11,48.31
2014-03-11 2:16,45.374
2014-03-11 2:21,45.54
2014-03-11 2:26,49.038
2014-03-11 2:31,45.376
2014-03-11 2:36,44.624
2014-03-11 2:41,45.516
2014-03-11 2:46,45.938
2014-03-11 2:51,47.17
2014-03-11 2:56,46.786
2014-03-11 3:01,46.924
2014-03-11 3:06,44.038
2014-03-11 3:11,50
2014-03-11 3:16,44.022
2014-03-11 3:21,46.714
2014-03-11 3:26,46.55
2014-03-11 3:31,48.802
2014-03-11 3:36,43.99
2014-03-11 3:41,47.958
2014-03-11 3:46,46.53
2014-03-11 3:51,48.756
2014-03-11 3:56,45.328
2014-03-11 4:01,48.708
2014-03-11 4:06,47.206
2014-03-11 4:11,49.39
2014-03-11 4:16,45.586
2014-03-11 4:21,47.934
2014-03-11 4:26,45.752
2014-03-11 4:31,47.888
2014-03-11 4:36,44.186
2014-03-11 4:41,46.362
2014-03-11 4:46,48.826
2014-03-11 4:51,45.658
2014-03-11 4:56,47.716
2014-03-11 5:01,48.586
2014-03-11 5:06,45.918
2014-03-11 5:11,49.17
2014-03-11 5:16,47.464
2014-03-11 5:21,48.104
2014-03-11 5:26,46.072
2014-03-11 5:31,50.846
2014-03-11 5:36,43.052
2014-03-11 5:41,47.966
2014-03-11 5:46,47.184
2014-03-11 5:51,46.478
2014-03-11 5:56,49.812
2014-03-11 6:01,46.878
2014-03-11 6:06,45.024
2014-03-11 6:11,48.1
2014-03-11 6:16,44.896
2014-03-11 6:21,48.31
2014-03-11 6:26,46.83
2014-03-11 6:31,47.09
2014-03-11 6:36,44.93
2014-03-11 6:41,46.204
2014-03-11 6:46,46.718
2014-03-11 6:51,46.652
2014-03-11 6:56,48.64
2014-03-11 7:01,48.568
2014-03-11 7:06,46.924
2014-03-11 7:11,47.91
2014-03-11 7:16,45.208
2014-03-11 7:21,47.09
2014-03-11 7:26,48.262
2014-03-11 7:31,44.624
2014-03-11 7:36,46.384
2014-03-11 7:41,50.118
2014-03-11 7:46,45.752
2014-03-11 7:51,47.066
2014-03-11 7:56,46.154
2014-03-11 8:01,49.292
2014-03-11 8:06,42.558
2014-03-11 8:11,47.276
2014-03-11 8:16,45
2014-03-11 8:21,45.968
2014-03-11 8:26,46.794
2014-03-11 8:31,47.238
2014-03-11 8:36,45.938
2014-03-11 8:41,43.736
2014-03-11 8:46,48.17
2014-03-11 8:51,42.934
2014-03-11 8:56,47.418
2014-03-11 9:01,44.982
2014-03-11 9:06,47.41
2014-03-11 9:11,46.292
2014-03-11 9:16,42.8
2014-03-11 9:21,45.234
2014-03-11 9:26,45.222
2014-03-11 9:31,45.422
2014-03-11 9:36,49.86
2014-03-11 9:41,42.7
2014-03-11 9:46,46.55
2014-03-11 9:51,43.682
2014-03-11 9:56,47.512
2014-03-11 10:01,45.622
2014-03-11 10:06,45.516
2014-03-11 10:11,48.944
2014-03-11 10:16,43.686
2014-03-11 10:21,46.738
2014-03-11 10:26,46.948
2014-03-11 10:31,42.746
2014-03-11 10:36,44.82
2014-03-11 10:41,45.862
2014-03-11 10:46,47.516
2014-03-11 10:51,43.786
2014-03-11 10:56,47.966
2014-03-11 11:01,47.16
2014-03-11 11:06,44.46
2014-03-11 11:11,47.488
2014-03-11 11:16,46.268
2014-03-11 11:21,47.254
2014-03-11 11:26,44.39
2014-03-11 11:31,45.68
2014-03-11 11:36,46.666
2014-03-11 11:41,48.236
2014-03-11 11:46,46.29
2014-03-11 11:51,43.602
2014-03-11 11:56,48.174
2014-03-11 12:01,45.47
2014-03-11 12:06,48.402
2014-03-11 12:11,45.39
2014-03-11 12:16,47.592
2014-03-11 12:21,44.494
2014-03-11 12:26,44.724
2014-03-11 12:31,45.938
2014-03-11 12:36,45.564
2014-03-11 12:41,45.4
2014-03-11 12:46,47.23
2014-03-11 12:51,46.318
2014-03-11 12:56,46.596
2014-03-11 13:01,43.99
2014-03-11 13:06,45.452
2014-03-11 13:11,47.982
2014-03-11 13:16,47.91
2014-03-11 13:21,44.342
2014-03-11 13:26,45.822
2014-03-11 13:31,48.686
2014-03-11 13:36,45.258
2014-03-11 13:41,49.154
2014-03-11 13:46,45.118
2014-03-11 13:51,46.948
2014-03-11 13:56,48.398
2014-03-11 14:01,45.68
2014-03-11 14:06,46.644
2014-03-11 14:11,50.422
2014-03-11 14:16,45.516
2014-03-11 14:21,47.796
2014-03-11 14:26,43.374
2014-03-11 14:31,46.746
2014-03-11 14:36,46.08
2014-03-11 14:41,47.934
2014-03-11 14:46,45.432
2014-03-11 14:51,47.418
2014-03-11 14:56,47.934
2014-03-11 15:01,48.712
2014-03-11 15:06,45.32
2014-03-11 15:11,46.134
2014-03-11 15:16,46.334
2014-03-11 15:21,49.038
2014-03-11 15:26,47.37
2014-03-11 15:31,44.342
2014-03-11 15:36,47.066
2014-03-11 15:41,51.972
2014-03-11 15:46,44.598
2014-03-11 15:51,49.518
2014-03-11 15:56,46.362
2014-03-11 16:01,47.654
2014-03-11 16:06,47.844
2014-03-11 16:11,48.814
2014-03-11 16:16,44.954
2014-03-11 16:21,45.774
2014-03-11 16:26,46.418
2014-03-11 16:31,45.886
2014-03-11 16:36,49.272
2014-03-11 16:41,48.616
2014-03-11 16:46,42.538
2014-03-11 16:51,46.526
2014-03-11 16:56,49.056
2014-03-11 17:01,48.618
2014-03-11 17:06,44.578
2014-03-11 17:11,48.404
2014-03-11 17:16,47.81
2014-03-11 17:21,44.836
2014-03-11 17:26,49.226
2014-03-11 17:31,45.4
2014-03-11 17:36,45.63
2014-03-11 17:41,48.028
2014-03-11 17:46,47.746
2014-03-11 17:51,46.774
2014-03-11 17:56,49.566
2014-03-11 18:01,48.732
2014-03-11 18:06,47.206
2014-03-11 18:11,48.088
2014-03-11 18:16,44.296
2014-03-11 18:21,47.09
2014-03-11 18:26,44.178
2014-03-11 18:31,44.946
2014-03-11 18:36,45.736
2014-03-11 18:41,42.7
2014-03-11 18:46,44.32
2014-03-11 18:51,43.926
2014-03-11 18:56,46.738
2014-03-11 19:01,47.418
2014-03-11 19:06,41.916
2014-03-11 19:11,45.07
2014-03-11 19:16,45.258
2014-03-11 19:21,44.694
2014-03-11 19:26,44.376
2014-03-11 19:31,46.164
2014-03-11 19:36,44.93
2014-03-11 19:41,45.164
2014-03-11 19:46,46.93
2014-03-11 19:51,42.018
2014-03-11 19:56,49.366
2014-03-11 20:01,43.516
2014-03-11 20:06,44.754
2014-03-11 20:11,47.632
2014-03-11 20:16,47.83
2014-03-11 20:21,44.226
2014-03-11 20:26,45.634
2014-03-11 20:31,42.63
2014-03-11 20:36,44.084
2014-03-11 20:41,44.296
2014-03-11 20:46,44.248
2014-03-11 20:51,44.766
2014-03-11 20:56,47.91
2014-03-11 21:01,44.484
2014-03-11 21:06,43.592
2014-03-11 21:11,46.044
2014-03-11 21:16,44.956
2014-03-11 21:21,46.83
2014-03-11 21:26,45.258
2014-03-11 21:31,44.648
2014-03-11 21:36,45.116
2014-03-11 21:41,47.746
2014-03-11 21:46,44.718
2014-03-11 21:51,44.648
2014-03-11 21:56,48.428
2014-03-11 22:01,47.812
2014-03-11 22:06,46.794
2014-03-11 22:11,47.184
2014-03-11 22:16,44.65
2014-03-11 22:21,44.808
2014-03-11 22:26,47.276
2014-03-11 22:31,42.7
2014-03-11 22:36,44.798
2014-03-11 22:41,46.574
2014-03-11 22:46,43.708
2014-03-11 22:51,50.046
2014-03-11 22:56,43.45
2014-03-11 23:01,45
2014-03-11 23:06,46.22
2014-03-11 23:11,46.712
2014-03-11 23:16,47.464
2014-03-11 23:21,46.338
2014-03-11 23:26,42.464
2014-03-11 23:31,45.456
2014-03-11 23:36,48.656
2014-03-11 23:41,47.16
2014-03-11 23:46,45.074
2014-03-11 23:51,45.658
2014-03-11 23:56,47.888
2014-03-12 0:01,47.794
2014-03-12 0:06,43.78
2014-03-12 0:11,49.098
2014-03-12 0:16,45.47
2014-03-12 0:21,44.486
2014-03-12 0:26,46.694
2014-03-12 0:31,44.86
2014-03-12 0:36,44.968
2014-03-12 0:41,43.288
2014-03-12 0:46,44.084
2014-03-12 0:51,44.366
2014-03-12 0:56,46.362
2014-03-12 1:01,48.004
2014-03-12 1:06,42.966
2014-03-12 1:11,49.544
2014-03-12 1:16,44.084
2014-03-12 1:21,44.272
2014-03-12 1:26,47.03
2014-03-12 1:31,44.156
2014-03-12 1:36,46.572
2014-03-12 1:41,46.338
2014-03-12 1:46,45.868
2014-03-12 1:51,43.568
2014-03-12 1:56,47.864
2014-03-12 2:01,42.018
2014-03-12 2:06,44.404
2014-03-12 2:11,45.846
2014-03-12 2:16,43.638
2014-03-12 2:21,43.826
2014-03-12 2:26,44.93
2014-03-12 2:31,44.39
2014-03-12 2:36,41.924
2014-03-12 2:41,44.178
2014-03-12 2:46,43.332
2014-03-12 2:51,45.54
2014-03-12 2:56,44.062
2014-03-12 3:01,45.586
2014-03-12 3:06,43.498
2014-03-12 3:11,43.662
2014-03-12 3:16,44.884
2014-03-12 3:21,46.22
2014-03-12 3:26,43.544
2014-03-12 3:31,43.592
2014-03-12 3:36,46.206
2014-03-12 3:41,47.3
2014-03-12 3:46,39.474
2014-03-12 3:51,44.276
2014-03-12 3:56,45.282
2014-03-12 4:01,43.77
2014-03-12 4:06,45.422
2014-03-12 4:11,43.896
2014-03-12 4:16,45.378
2014-03-12 4:21,42.09
2014-03-12 4:26,44.54
2014-03-12 4:31,42.864
2014-03-12 4:36,45.516
2014-03-12 4:41,42.288
2014-03-12 4:46,44.052
2014-03-12 4:51,45.306
2014-03-12 4:56,44.084
2014-03-12 5:01,46.056
2014-03-12 5:06,40.964
2014-03-12 5:11,46.456
2014-03-12 5:16,44.098
2014-03-12 5:21,43.262
2014-03-12 5:26,45.032
2014-03-12 5:31,43.592
2014-03-12 5:36,42.864
2014-03-12 5:41,45.568
2014-03-12 5:46,43.826
2014-03-12 5:51,46.874
2014-03-12 5:56,42.934
2014-03-12 6:01,45.704
2014-03-12 6:06,43.47
2014-03-12 6:11,44.508
2014-03-12 6:16,43.708
2014-03-12 6:21,43.686
2014-03-12 6:26,44.062
2014-03-12 6:31,44.286
2014-03-12 6:36,48.436
2014-03-12 6:41,39.414
2014-03-12 6:46,45.15
2014-03-12 6:51,42.7
2014-03-12 6:56,45.728
2014-03-12 7:01,43.85
2014-03-12 7:06,44.014
2014-03-12 7:11,47.09
2014-03-12 7:16,42.018
2014-03-12 7:21,43.864
2014-03-12 7:26,45.798
2014-03-12 7:31,41.784
2014-03-12 7:36,44.718
2014-03-12 7:41,47.126
2014-03-12 7:46,42.3
2014-03-12 7:51,43.78
2014-03-12 7:56,45.634
2014-03-12 8:01,44.956
2014-03-12 8:06,45.492
2014-03-12 8:11,44.554
2014-03-12 8:16,42.066
2014-03-12 8:21,43.732
2014-03-12 8:26,43.92
2014-03-12 8:31,44.016
2014-03-12 8:36,46.69
2014-03-12 8:41,40.422
2014-03-12 8:46,43.85
2014-03-12 8:51,46.456
2014-03-12 8:56,42.864
2014-03-12 9:01,43.568
2014-03-12 9:06,44.272
2014-03-12 9:11,49.516
2014-03-12 9:16,42.716
2014-03-12 9:21,45.586
2014-03-12 9:26,46.268
2014-03-12 9:31,44.112
2014-03-12 9:36,46.408
2014-03-12 9:41,50.6
2014-03-12 9:46,41.502
2014-03-12 9:51,42.756
2014-03-12 9:56,45.326
2014-03-12 10:01,44.784
2014-03-12 10:06,44.882
2014-03-12 10:11,47.23
2014-03-12 10:16,46.666
2014-03-12 10:21,46.198
2014-03-12 10:26,44.56
2014-03-12 10:31,42.612
2014-03-12 10:36,45.302
2014-03-12 10:41,45.752
2014-03-12 10:46,43.112
2014-03-12 10:51,45.26
2014-03-12 10:56,48.146
2014-03-12 11:01,43.45
2014-03-12 11:06,43.802
2014-03-12 11:11,48.272
2014-03-12 11:16,41.15
2014-03-12 11:21,43.85
2014-03-12 11:26,43.866
2014-03-12 11:31,45.212
2014-03-12 11:36,45.282
2014-03-12 11:41,43.474
2014-03-12 11:46,43.79
2014-03-12 11:51,43.732
2014-03-12 11:56,46.972
2014-03-12 12:01,44.414
2014-03-12 12:06,43.286
2014-03-12 12:11,44.414
2014-03-12 12:16,43.698
2014-03-12 12:21,44.126
2014-03-12 12:26,43.53
2014-03-12 12:31,45.752
2014-03-12 12:36,40.752
2014-03-12 12:41,44.062
2014-03-12 12:46,46.456
2014-03-12 12:51,41.478
2014-03-12 12:56,47.7
2014-03-12 13:01,42.058
2014-03-12 13:06,43.708
2014-03-12 13:11,45.68
2014-03-12 13:16,44.248
2014-03-12 13:21,45.072
2014-03-12 13:26,44.648
2014-03-12 13:31,42.77
2014-03-12 13:36,44.578
2014-03-12 13:41,45.234
2014-03-12 13:46,44.272
2014-03-12 13:51,43.662
2014-03-12 13:56,47.404
2014-03-12 14:01,43.798
2014-03-12 14:06,42.38
2014-03-12 14:11,45.868
2014-03-12 14:16,46.666
2014-03-12 14:21,41.032
2014-03-12 14:26,43.744
2014-03-12 14:31,46.018
2014-03-12 14:36,43.052
2014-03-12 14:41,42.442
2014-03-12 14:46,44.226
2014-03-12 14:51,44.062
2014-03-12 14:56,45.516
2014-03-12 15:01,45.982
2014-03-12 15:06,44.972
2014-03-12 15:11,42.746
2014-03-12 15:16,45.118
2014-03-12 15:21,42.608
2014-03-12 15:26,43.932
2014-03-12 15:31,45.702
2014-03-12 15:36,43.122
2014-03-12 15:41,45.328
2014-03-12 15:46,43.944
2014-03-12 15:51,43.686
2014-03-12 15:56,45.608
2014-03-12 16:01,45.188
2014-03-12 16:06,44.342
2014-03-12 16:11,43.428
2014-03-12 16:16,44.128
2014-03-12 16:21,44.256
2014-03-12 16:26,44.202
2014-03-12 16:31,44.554
2014-03-12 16:36,45.664
2014-03-12 16:41,43.112
2014-03-12 16:46,43.044
2014-03-12 16:51,47.236
2014-03-12 16:56,44.108
2014-03-12 17:01,44.248
2014-03-12 17:06,45.376
2014-03-12 17:11,43.976
2014-03-12 17:16,46.606
2014-03-12 17:21,43.028
2014-03-12 17:26,43.824
2014-03-12 17:31,45.892
2014-03-12 17:36,43.026
2014-03-12 17:41,45.352
2014-03-12 17:46,44.038
2014-03-12 17:51,43.896
2014-03-12 17:56,46.982
2014-03-12 18:01,44.72
2014-03-12 18:06,42.144
2014-03-12 18:11,45.67
2014-03-12 18:16,43.708
2014-03-12 18:21,44.086
2014-03-12 18:26,43.84
2014-03-12 18:31,47.664
2014-03-12 18:36,43.378
2014-03-12 18:41,39.436
2014-03-12 18:46,44.244
2014-03-12 18:51,43.912
2014-03-12 18:56,46.06
2014-03-12 19:01,46.056
2014-03-12 19:06,42.176
2014-03-12 19:11,46.808
2014-03-12 19:16,42.878
2014-03-12 19:21,44.342
2014-03-12 19:26,43.968
2014-03-12 19:31,46.01
2014-03-12 19:36,43.474
2014-03-12 19:41,45.306
2014-03-12 19:46,45.328
2014-03-12 19:51,42.724
2014-03-12 19:56,45.212
2014-03-12 20:01,45.564
2014-03-12 20:06,42.16
2014-03-12 20:11,46.784
2014-03-12 20:16,46.55
2014-03-12 20:21,43.17
2014-03-12 20:26,48.874
2014-03-12 20:31,41.69
2014-03-12 20:36,44.426
2014-03-12 20:41,44.694
2014-03-12 20:46,46.572
2014-03-12 20:51,44.694
2014-03-12 20:56,46.83
2014-03-12 21:01,45.306
2014-03-12 21:06,45.986
2014-03-12 21:11,42.386
2014-03-12 21:16,45.674
2014-03-12 21:21,44.178
2014-03-12 21:26,44.114
2014-03-12 21:31,46.01
2014-03-12 21:36,43.474
2014-03-12 21:41,46.104
2014-03-12 21:46,45.47
2014-03-12 21:51,42.724
2014-03-12 21:56,46.974
2014-03-12 22:01,48.204
2014-03-12 22:06,42.558
2014-03-12 22:11,45.774
2014-03-12 22:16,45.07
2014-03-12 22:21,45.042
2014-03-12 22:26,41.598
2014-03-12 22:31,46.024
2014-03-12 22:36,42.782
2014-03-12 22:41,44.86
2014-03-12 22:46,45.868
2014-03-12 22:51,41.784
2014-03-12 22:56,45.724
2014-03-12 23:01,46.902
2014-03-12 23:06,40.846
2014-03-12 23:11,45.658
2014-03-12 23:16,44.132
2014-03-12 23:21,43.98
2014-03-12 23:26,43.92
2014-03-12 23:31,43.896
2014-03-12 23:36,48.6
2014-03-12 23:41,41.738
2014-03-12 23:46,44.93
2014-03-12 23:51,42.724
2014-03-12 23:56,45.41
2014-03-13 0:01,43.802
2014-03-13 0:06,44.344
2014-03-13 0:11,47.442
2014-03-13 0:16,40.762
2014-03-13 0:21,44.366
2014-03-13 0:26,48.146
2014-03-13 0:31,40.686
2014-03-13 0:36,43.968
2014-03-13 0:41,43.944
2014-03-13 0:46,45.782
2014-03-13 0:51,41.924
2014-03-13 0:56,45.774
2014-03-13 1:01,44.272
2014-03-13 1:06,45.094
2014-03-13 1:11,46.986
2014-03-13 1:16,43.146
2014-03-13 1:21,42.018
2014-03-13 1:26,43.91
2014-03-13 1:31,43.318
2014-03-13 1:36,44.436
2014-03-13 1:41,45.07
2014-03-13 1:46,47.154
2014-03-13 1:51,40.742
2014-03-13 1:56,46.016
2014-03-13 2:01,46.606
2014-03-13 2:06,41.432
2014-03-13 2:11,45.048
2014-03-13 2:16,45.492
2014-03-13 2:21,41.644
2014-03-13 2:26,44.882
2014-03-13 2:31,42.456
2014-03-13 2:36,43.918
2014-03-13 2:41,43.586
2014-03-13 2:46,45.702
2014-03-13 2:51,44.498
2014-03-13 2:56,42.84
2014-03-13 3:01,43.78
2014-03-13 3:06,47.128
2014-03-13 3:11,43.94
2014-03-13 3:16,45.556
2014-03-13 3:21,41.854
2014-03-13 3:26,43.944
2014-03-13 3:31,43.708
2014-03-13 3:36,45.846
2014-03-13 3:41,46.572
2014-03-13 3:46,44.686
2014-03-13 3:51,41.878
2014-03-13 3:56,45.658
2014-03-13 4:01,43.878
2014-03-13 4:06,43.85
2014-03-13 4:11,45.256
2014-03-13 4:16,45.822
2014-03-13 4:21,43.404
2014-03-13 4:26,45.352
2014-03-13 4:31,41.06
2014-03-13 4:36,43.944
2014-03-13 4:41,43.874
2014-03-13 4:46,45.728
2014-03-13 4:51,41.95
2014-03-13 4:56,45.22
2014-03-13 5:01,45.496
2014-03-13 5:06,42.89
2014-03-13 5:11,45.306
2014-03-13 5:16,45
2014-03-13 5:21,44.648
2014-03-13 5:26,42.376
2014-03-13 5:31,43.92
2014-03-13 5:36,44.474
2014-03-13 5:41,46.738
2014-03-13 5:46,42.69
2014-03-13 5:51,45.152
2014-03-13 5:56,44.084
2014-03-13 6:01,44.154
2014-03-13 6:06,46.924
2014-03-13 6:11,42.792
2014-03-13 6:16,45.134
2014-03-13 6:21,42.382
2014-03-13 6:26,45.68
2014-03-13 6:31,41.948
2014-03-13 6:36,44.178
2014-03-13 6:41,43.526
2014-03-13 6:46,43.944
2014-03-13 6:51,47.344
2014-03-13 6:56,43.594
2014-03-13 7:01,42.418
2014-03-13 7:06,44.084
2014-03-13 7:11,45.658
2014-03-13 7:16,44.096
2014-03-13 7:21,44.128
2014-03-13 7:26,43.592
2014-03-13 7:31,44.888
2014-03-13 7:36,45.376
2014-03-13 7:41,44.248
2014-03-13 7:46,41.502
2014-03-13 7:51,43.598
2014-03-13 7:56,45.416
2014-03-13 8:01,44.32
2014-03-13 8:06,43.944
2014-03-13 8:11,48.428
2014-03-13 8:16,40.492
2014-03-13 8:21,43.874
2014-03-13 8:26,43.85
2014-03-13 8:31,46.22
2014-03-13 8:36,41.55
2014-03-13 8:41,45.306
2014-03-13 8:46,42.206
2014-03-13 8:51,44.836
2014-03-13 8:56,44.31
2014-03-13 9:01,44.23
2014-03-13 9:06,44.108
2014-03-13 9:11,45.938
2014-03-13 9:16,45.024
2014-03-13 9:21,40.932
2014-03-13 9:26,43.756
2014-03-13 9:31,44.954
2014-03-13 9:36,43.642
2014-03-13 9:41,47.276
2014-03-13 9:46,42.17
2014-03-13 9:51,44.086
2014-03-13 9:56,45.212
2014-03-13 10:01,46.478
2014-03-13 10:06,41.244
2014-03-13 10:11,47.09
2014-03-13 10:16,43.028
2014-03-13 10:21,42.558
2014-03-13 10:26,43.92
2014-03-13 10:31,43.716
2014-03-13 10:36,43.616
2014-03-13 10:41,45.798
2014-03-13 10:46,44.64
2014-03-13 10:51,42.348
2014-03-13 10:56,43.964
2014-03-13 11:01,44.71
2014-03-13 11:06,43.826
2014-03-13 11:11,47.09
2014-03-13 11:16,42.23
2014-03-13 11:21,44.202
2014-03-13 11:26,43.686
2014-03-13 11:31,47.62
2014-03-13 11:36,40.564
2014-03-13 11:41,45.598
2014-03-13 11:46,44.054
2014-03-13 11:51,45.54
2014-03-13 11:56,43.826
2014-03-13 12:01,43.756
2014-03-13 12:06,45.142
2014-03-13 12:11,44.226
2014-03-13 12:16,46.498
2014-03-13 12:21,42.958
2014-03-13 12:26,41.972
2014-03-13 12:31,43.802
2014-03-13 12:36,43.85
2014-03-13 12:41,43.85
2014-03-13 12:46,45.024
2014-03-13 12:51,44.36
2014-03-13 12:56,44.376
2014-03-13 13:01,43.99
2014-03-13 13:06,45.516
2014-03-13 13:11,43.616
2014-03-13 13:16,44.366
2014-03-13 13:21,45.616
2014-03-13 13:26,43.436
2014-03-13 13:31,42.442
2014-03-13 13:36,44.9
2014-03-13 13:41,45.586
2014-03-13 13:46,44.062
2014-03-13 13:51,45.68
2014-03-13 13:56,43.624
2014-03-13 14:01,44.4
2014-03-13 14:06,42.724
2014-03-13 14:11,45.61
2014-03-13 14:16,45.47
2014-03-13 14:21,41.76
2014-03-13 14:26,44.366
2014-03-13 14:31,43.944
2014-03-13 14:36,44.882
2014-03-13 14:41,42.7
2014-03-13 14:46,48.438
2014-03-13 14:51,39.612
2014-03-13 14:56,45.752
2014-03-13 15:01,44.108
